hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
4515,2024-02-06,766,10,807,907,84312,0
4516,2024-09-21,766,26,815,911,84312,0
4517,2025-05-16,766,11,810,904,84312,0
4518,2020-10-08,767,15,811,907,51461,0
4519,2021-07-14,767,29,812,905,51461,0
4520,2022-05-10,767,31,802,901,51461,0
4521,2023-01-29,767,29,815,903,51461,0
4522,2024-01-16,767,27,801,904,51461,0
4523,2024-08-12,767,13,803,906,51461,0
4524,2021-06-21,768,37,805,900,39755,0
4525,2022-01-10,768,18,802,903,39755,0
4526,2022-11-21,768,31,808,905,39755,0
4527,2023-11-05,768,32,801,903,39755,0
4528,2024-08-07,768,20,813,911,39755,0
4529,2025-05-15,768,19,810,903,39755,0
4530,2016-10-27,769,12,809,909,43923,0
4531,2017-09-11,769,24,808,909,43923,0
4532,2018-05-19,769,40,804,907,43923,0
4533,2019-04-28,769,32,802,904,43923,0
4534,2020-03-03,769,36,803,907,43923,0
4535,2020-12-15,769,35,811,908,43923,0
4536,2021-08-05,769,10,809,903,43923,0
4537,2022-06-13,769,32,812,910,43923,0
4538,2023-04-03,769,22,810,901,43923,0
4539,2024-01-30,769,36,814,904,43923,0
4540,2024-09-17,769,13,811,910,43923,0
4541,2025-06-25,769,34,809,901,43923,0
4542,2024-11-30,770,24,800,907,47926,0
4543,2025-05-31,770,12,815,905,47926,1
4544,2016-09-01,771,28,801,906,38707,0
4545,2017-04-22,771,39,814,900,38707,0
4546,2018-03-05,771,19,815,901,38707,0
4547,2018-11-07,771,10,805,900,38707,0
4548,2019-08-20,771,21,807,906,42390,0
4549,2020-07-12,771,12,806,903,42390,0
4550,2021-04-09,771,30,808,906,42390,0
4551,2021-12-30,771,22,810,906,42390,0
4552,2022-09-14,771,22,803,909,42390,0
4553,2023-04-27,771,11,800,905,42390,0
4554,2024-04-11,771,37,808,900,42390,0
4555,2024-12-15,771,18,804,902,42390,0
4556,2020-07-25,772,38,813,904,41139,0
4557,2021-05-12,772,28,814,910,41139,0
4558,2022-03-27,772,32,815,909,41139,0
4559,2023-03-17,772,20,800,905,41139,0
4560,2023-09-18,772,19,806,906,41139,0
4561,2024-05-10,772,11,814,902,41139,0
4562,2024-11-19,772,14,815,909,41139,0
4563,2016-08-08,773,13,811,911,49538,0
4564,2017-04-05,773,19,803,906,49538,0
4565,2017-11-01,773,24,812,900,49538,0
4566,2018-05-13,773,27,805,910,49538,0
4567,2019-04-27,773,33,805,903,49538,0
4568,2020-01-20,773,15,801,900,49538,0
4569,2020-07-24,773,14,803,910,49538,0
4570,2021-02-07,773,37,809,908,49538,0
4571,2022-01-27,773,20,807,909,49538,0
4572,2022-09-03,773,37,806,908,49538,0
4573,2023-07-20,773,21,814,908,49538,0
4574,2024-05-09,773,23,800,901,49538,0
4575,2024-12-08,773,26,805,905,52507,0
4576,2023-05-31,774,21,803,902,72747,0
4577,2024-03-06,774,11,814,900,72747,0
4578,2024-10-22,774,40,806,908,72747,0
4579,2025-02-08,776,19,802,900,57064,0
4580,2018-02-02,777,38,806,904,79571,0
4581,2018-12-23,777,30,802,910,79571,0
4582,2019-11-14,777,13,811,908,79571,0
4583,2020-10-27,777,21,802,902,79571,0
4584,2021-07-24,777,36,810,904,79571,0
4585,2022-03-14,777,36,804,906,83571,0
4586,2022-10-11,777,33,804,901,83571,0
4587,2023-09-09,777,28,807,904,83571,0
4588,2024-03-11,777,29,805,907,83571,0
4589,2024-12-26,777,12,812,909,83571,0
4590,2018-01-05,778,33,800,906,72603,0
4591,2018-08-07,778,11,813,901,72603,0
4592,2019-03-22,778,38,815,910,72603,0
4593,2020-03-06,778,18,812,900,72603,0
4594,2021-01-03,778,30,806,903,72603,0
4595,2021-09-14,778,39,801,907,76165,0
4596,2022-06-29,778,16,805,905,76165,0
4597,2023-01-14,778,22,812,905,76165,0
4598,2023-12-18,778,10,800,909,76165,0
4599,2024-07-26,778,24,803,907,76165,0
4600,2025-03-13,778,14,806,900,76165,0
4601,2020-02-27,779,28,802,904,58546,0
4602,2020-09-15,779,37,801,904,58546,0
4603,2021-04-10,779,34,807,905,58546,0
4604,2021-12-16,779,28,804,909,58546,0
4605,2022-10-21,779,39,807,902,58546,0
4606,2023-08-14,779,11,800,905,58546,0
4607,2024-03-30,779,34,806,908,58546,0
4608,2025-03-03,779,14,806,906,61797,0
4609,2021-02-10,781,25,804,908,60465,0
4610,2021-11-20,781,17,815,909,60465,0
4611,2022-07-20,781,22,812,906,60465,0
4612,2023-06-12,781,15,812,903,60465,0
4613,2024-06-03,781,25,800,904,60465,0
4614,2025-01-19,781,31,800,900,60465,0
4615,2020-03-26,782,11,808,904,46496,0
4616,2021-01-24,782,25,813,906,46496,0
4617,2021-11-13,782,37,812,901,46496,0
4618,2022-07-07,782,15,809,900,46496,0
4619,2023-02-10,782,23,805,902,46496,0
4620,2023-11-10,782,40,815,908,46496,0
4621,2024-05-26,782,29,810,901,46496,0
4622,2025-03-09,782,37,810,902,46496,0
4623,2023-12-30,783,33,815,905,75360,0
4624,2024-12-08,783,37,807,906,75360,0
4625,2017-07-26,784,39,813,904,84165,0
4626,2018-05-22,784,36,812,902,84165,0
4627,2019-02-03,784,15,810,909,84165,0
4628,2019-09-02,784,12,800,903,84165,0
4629,2020-04-13,784,30,800,908,84165,0
4630,2020-11-25,784,33,801,909,84165,0
4631,2021-07-03,784,39,803,907,84165,0
4632,2022-03-27,784,35,814,908,92100,0
4633,2022-10-19,784,11,801,900,92100,0
4634,2023-06-19,784,35,804,906,92100,0
4635,2024-03-09,784,20,807,911,92100,0
4636,2024-11-02,784,20,815,901,92100,0
4637,2021-03-20,785,25,801,907,43005,0
4638,2021-09-18,785,18,811,906,43005,0
4639,2022-06-04,785,31,801,900,43005,0
4640,2023-05-10,785,16,811,908,43005,0
4641,2024-03-01,785,10,812,905,43005,0
4642,2025-02-03,785,26,810,904,43005,0
4643,2021-01-30,786,34,810,905,75352,0
4644,2021-10-06,786,21,809,905,75352,0
4645,2022-09-18,786,12,801,905,75352,0
4646,2023-06-26,786,33,815,900,79804,0
4647,2023-12-31,786,21,808,907,79804,0
4648,2024-11-25,786,26,810,906,79804,0
4649,2025-06-23,786,34,811,905,83924,0
4650,2016-09-02,787,30,802,911,48916,0
4651,2017-05-26,787,22,809,905,48916,0
4652,2018-01-07,787,26,809,903,48916,0
4653,2018-07-17,787,40,805,903,48916,0
4654,2019-03-15,787,15,806,901,48916,0
4655,2019-11-20,787,24,813,904,53188,0
4656,2020-09-29,787,25,807,904,56832,0
4657,2021-04-13,787,10,800,902,56832,0
4658,2022-03-02,787,14,813,910,59519,0
4659,2022-10-30,787,29,811,909,59519,0
4660,2023-07-17,787,14,809,908,62265,0
4661,2024-04-05,787,25,815,903,62265,0
4662,2024-10-24,787,24,815,900,62265,0
4663,2022-03-21,788,26,810,910,72429,0
4664,2023-03-13,788,16,812,902,72429,0
4665,2023-09-26,788,29,803,903,72429,0
4666,2024-05-22,788,19,815,906,72429,0
4667,2025-01-08,788,27,813,910,72429,0
4668,2021-12-12,789,25,812,902,58490,0
4669,2022-07-15,789,25,802,904,58490,0
4670,2023-05-29,789,27,809,906,58490,0
4671,2023-12-16,789,35,806,910,58490,0
4672,2024-10-10,789,27,813,908,58490,0
4673,2025-06-19,789,35,809,910,58490,0
4674,2018-09-13,790,17,809,910,61528,0
4675,2019-07-16,790,38,814,909,61528,0
4676,2020-02-28,790,19,814,901,61528,0
4677,2020-10-28,790,33,803,900,61528,0
4678,2021-06-28,790,16,803,906,61528,0
4679,2022-05-07,790,24,807,906,61528,0
4680,2023-03-24,790,19,801,909,61528,0
4681,2024-02-01,790,29,807,909,61528,0
4682,2024-12-22,790,16,804,903,61528,0
4683,2018-09-26,791,33,807,909,83704,0
4684,2019-06-03,791,34,805,909,83704,0
4685,2020-04-05,791,33,813,903,83704,0
4686,2021-03-16,791,19,809,908,89320,0
4687,2021-12-20,791,28,814,904,89320,0
4688,2022-07-07,791,13,814,902,89320,0
4689,2023-04-22,791,21,806,904,89320,0
4690,2024-02-25,791,18,806,908,89320,0
4691,2024-10-12,791,13,802,902,94172,0
4692,2019-05-05,792,36,807,908,48530,0
4693,2020-01-31,792,34,812,908,48530,0
4694,2020-12-31,792,18,803,907,48530,0
4695,2021-10-04,792,29,805,903,48530,0
4696,2022-09-05,792,12,812,902,48530,0
4697,2023-06-26,792,28,809,901,48530,0
4698,2024-02-02,792,27,808,903,48530,0
4699,2025-01-17,792,23,808,900,50148,0
4700,2017-07-15,794,26,812,903,72544,0
4701,2018-05-10,794,36,810,904,72544,0
4702,2019-01-16,794,38,801,911,72544,0
4703,2019-08-16,794,25,803,910,72544,0
4704,2020-06-28,794,29,815,902,72544,0
4705,2021-05-26,794,25,804,905,72544,0
4706,2022-04-14,794,35,806,902,72544,0
4707,2023-02-27,794,36,810,905,72544,0
4708,2023-09-28,794,20,814,908,72544,0
4709,2024-05-26,794,20,815,904,72544,0
4710,2025-01-21,794,29,808,906,72544,0
4711,2023-11-03,795,21,807,910,48907,0
4712,2024-07-12,795,27,813,906,48907,0
4713,2025-06-23,795,22,803,904,48907,0
4714,2022-01-26,796,38,802,900,64684,0
4715,2022-09-18,796,17,807,905,64684,0
4716,2023-05-30,796,19,805,905,64684,0
4717,2024-03-28,796,23,812,902,64684,0
4718,2024-10-12,796,14,800,906,64684,0
4719,2023-03-19,797,28,802,906,82741,0
4720,2023-11-24,797,21,808,908,89468,0
4721,2024-07-23,797,35,814,907,89468,0
4722,2025-04-11,797,23,806,904,89468,0
4723,2020-12-04,798,27,814,906,63636,0
4724,2021-08-12,798,26,814,902,65617,0
4725,2022-02-21,798,18,809,911,65617,0
4726,2023-02-09,798,33,812,902,65617,0
4727,2023-08-29,798,12,800,900,65617,0
4728,2024-03-14,798,21,804,909,65617,0
4729,2024-10-21,798,36,803,900,65617,0
4730,2019-05-16,799,32,810,903,72584,0
4731,2020-04-23,799,30,803,906,72584,0
4732,2021-02-26,799,22,801,904,72584,0
4733,2022-01-30,799,17,805,910,72584,0
4734,2022-11-27,799,13,804,905,72584,0
4735,2023-06-16,799,24,811,901,72584,0
4736,2024-05-19,799,13,804,910,72584,0
4737,2024-12-31,799,21,801,909,72584,0
4738,2020-02-19,800,33,806,905,65854,0
4739,2020-09-16,800,34,806,907,65854,0
4740,2021-06-22,800,24,805,900,65854,0
4741,2021-12-20,800,11,815,908,65854,0
4742,2022-11-06,800,12,809,905,65854,0
4743,2023-07-26,800,19,814,911,65854,0
4744,2024-06-21,800,36,812,908,65854,0
4745,2025-01-21,800,11,810,908,65854,0
4746,2023-01-18,802,28,803,900,44664,0
4747,2023-12-15,802,18,810,900,44664,0
4748,2024-10-16,802,24,802,905,47094,0
4749,2025-04-14,802,14,812,905,47094,0
4750,2022-05-24,803,13,813,901,35062,0
4751,2023-03-26,803,35,808,902,35062,0
4752,2023-11-14,803,21,802,910,35062,0
4753,2024-10-10,803,23,800,900,35062,0
4754,2025-04-08,803,26,808,904,35062,0
4755,2018-05-21,804,28,801,908,78188,0
4756,2019-01-14,804,25,811,900,78188,0
4757,2019-12-02,804,22,808,911,78188,0
4758,2020-06-10,804,28,810,903,78188,0
4759,2021-03-04,804,23,801,909,78188,0
4760,2022-02-01,804,15,806,907,78188,0
4761,2022-11-06,804,15,803,901,78188,0
4762,2023-09-24,804,31,815,902,78188,0
4763,2024-07-17,804,20,815,909,78188,0
4764,2025-01-17,804,34,806,907,78188,0
4765,2018-11-03,805,31,800,905,77509,0
4766,2019-07-07,805,17,810,906,77509,0
4767,2020-01-22,805,38,804,910,77509,0
4768,2020-10-19,805,19,800,910,77509,0
4769,2021-07-11,805,13,800,908,77509,0
4770,2022-03-01,805,29,813,911,77509,0
4771,2023-01-09,805,25,804,911,77509,0
4772,2023-09-25,805,34,810,910,77509,0
4773,2024-08-28,805,10,808,901,77509,0
4774,2025-03-25,805,20,802,911,77509,0
4775,2022-03-13,806,38,801,901,77643,0
4776,2022-09-28,806,20,809,906,77643,0
4777,2023-05-22,806,27,815,902,77643,0
4778,2024-04-24,806,14,806,902,77643,0
4779,2024-11-20,806,21,813,905,77643,0
4780,2023-10-11,807,20,807,908,79710,0
4781,2024-04-09,807,29,813,906,79710,0
4782,2024-11-03,807,40,804,907,79710,0
4783,2025-01-26,808,12,801,906,36143,0
4784,2023-02-05,809,35,804,907,53386,0
4785,2023-12-14,809,18,810,901,53386,0
4786,2024-08-20,809,21,802,900,57553,0
4787,2025-03-21,809,34,810,906,57553,0
4788,2017-12-13,810,30,814,906,41028,0
4789,2018-10-05,810,27,804,910,41028,0
4790,2019-07-31,810,14,802,911,41028,0
4791,2020-02-06,810,38,812,903,41028,0
4792,2020-12-09,810,39,814,904,41028,0
4793,2021-08-13,810,12,810,903,41028,0
4794,2022-06-26,810,39,808,907,41028,0
4795,2023-03-23,810,18,802,905,41028,0
4796,2023-10-16,810,15,802,904,41028,0
4797,2024-04-23,810,29,804,905,41028,0
4798,2025-02-13,810,32,813,908,41028,0
4799,2016-11-06,811,13,805,905,37211,0
4800,2017-05-30,811,40,800,903,37211,0
4801,2018-01-05,811,18,807,908,37211,0
4802,2018-10-19,811,10,803,908,37211,0
4803,2019-05-20,811,18,811,907,40382,0
4804,2020-04-07,811,21,815,907,40382,0
4805,2021-03-16,811,39,813,911,40382,0
4806,2021-12-27,811,15,809,907,40382,0
4807,2022-09-29,811,17,800,901,40382,0
4808,2023-09-22,811,16,803,908,40382,0
4809,2024-03-31,811,27,803,907,40382,0
4810,2024-10-08,811,16,815,909,40382,0
4811,2025-06-17,811,36,809,905,40382,0
4812,2016-06-28,812,33,813,910,74898,0
4813,2017-04-04,812,24,801,910,74898,0
4814,2017-11-17,812,16,802,910,74898,0
4815,2018-10-01,812,15,814,910,74898,0
4816,2019-08-02,812,12,806,906,74898,0
4817,2020-07-05,812,28,801,901,74898,0
4818,2021-06-10,812,12,803,910,74898,0
4819,2022-05-14,812,27,809,907,74898,0
4820,2023-02-24,812,11,809,910,74898,0
4821,2023-09-16,812,23,800,900,74898,0
4822,2024-04-25,812,13,804,900,74898,0
4823,2025-04-04,812,32,804,900,74898,0
4824,2016-09-10,813,27,809,909,47271,0
4825,2017-06-17,813,13,803,901,47271,0
4826,2018-03-17,813,11,806,904,47271,0
4827,2018-09-16,813,15,815,900,47271,0
4828,2019-08-08,813,25,812,901,47271,0
4829,2020-03-18,813,29,804,905,47271,0
4830,2021-02-02,813,37,809,905,47271,0
4831,2021-09-15,813,17,810,910,47271,0
4832,2022-08-09,813,22,812,903,47271,0
4833,2023-05-08,813,40,810,909,47271,0
4834,2023-12-11,813,36,814,907,47271,0
4835,2024-07-18,813,11,803,911,47271,0
4836,2017-02-20,814,29,806,901,82665,0
4837,2018-01-29,814,30,810,904,82665,0
4838,2018-09-30,814,11,802,905,82665,0
4839,2019-06-21,814,20,809,910,82665,0
4840,2020-03-28,814,34,810,911,82665,0
4841,2021-01-22,814,28,800,910,82665,0
4842,2021-09-23,814,14,811,908,82665,0
4843,2022-09-07,814,25,802,908,82665,0
4844,2023-03-17,814,40,808,908,82665,0
4845,2024-03-03,814,10,803,901,88734,0
4846,2024-10-14,814,40,807,905,88734,0
4847,2025-05-05,814,18,815,903,88734,0
4848,2016-10-23,815,30,800,908,47378,0
4849,2017-05-18,815,37,813,908,47378,0
4850,2018-03-22,815,37,808,909,47378,0
4851,2019-02-26,815,40,812,911,47378,0
4852,2020-01-16,815,33,805,908,52092,0
4853,2020-08-27,815,19,815,900,52092,0
4854,2021-04-24,815,18,803,900,52092,0
4855,2021-12-06,815,32,802,908,55876,0
4856,2022-07-07,815,25,814,903,55876,0
4857,2023-06-13,815,27,800,909,55876,0
4858,2024-05-29,815,18,815,905,55876,0
4859,2025-05-19,815,19,806,901,55876,0
4860,2021-03-10,816,22,800,904,41238,0
4861,2021-10-24,816,10,809,903,41238,0
4862,2022-09-20,816,28,806,909,41238,0
4863,2023-06-12,816,32,812,900,44813,0
4864,2024-04-09,816,25,809,908,47197,0
4865,2024-11-18,816,32,808,902,47197,0
4866,2021-09-25,817,25,806,904,47576,0
4867,2022-03-24,817,37,814,903,47576,0
4868,2022-12-31,817,17,804,906,47576,0
4869,2023-07-03,817,24,811,904,47576,0
4870,2024-06-06,817,15,815,911,47576,0
4871,2025-03-12,817,38,802,908,50484,0
4872,2019-12-11,818,13,814,906,38796,0
4873,2020-07-06,818,18,807,901,38796,0
4874,2021-06-12,818,35,802,901,38796,0
4875,2022-04-24,818,30,802,901,38796,0
4876,2023-01-18,818,24,813,904,38796,0
4877,2023-10-24,818,16,809,910,38796,0
4878,2024-06-18,818,26,809,902,38796,0
4879,2024-12-19,818,36,813,910,38796,0
4880,2018-02-16,820,21,806,905,47581,0
4881,2018-09-15,820,22,809,911,47581,0
4882,2019-05-12,820,30,809,908,47581,0
4883,2020-01-08,820,24,806,907,47581,0
4884,2020-09-29,820,29,814,909,47581,0
4885,2021-03-29,820,24,812,906,47581,0
4886,2022-03-14,820,35,806,902,47581,0
4887,2023-03-03,820,40,800,906,47581,0
4888,2023-12-03,820,12,811,909,47581,0
4889,2024-06-27,820,29,814,911,47581,0
4890,2025-04-07,820,16,811,904,47581,0
4891,2022-11-27,821,20,814,905,45918,0
4892,2023-07-28,821,37,815,903,45918,0
4893,2024-05-15,821,12,815,909,45918,0
4894,2025-05-03,821,28,800,909,45918,0
4895,2021-01-26,822,15,805,905,71990,0
4896,2022-01-05,822,37,815,900,71990,0
4897,2022-10-05,822,11,813,904,71990,0
4898,2023-09-22,822,34,813,906,71990,0
4899,2024-08-22,822,24,800,903,71990,0
4900,2021-06-14,823,13,800,905,40430,0
4901,2022-03-23,823,22,811,902,43380,0
4902,2023-01-31,823,20,807,902,43380,0
4903,2023-08-22,823,10,813,904,43380,0
4904,2024-03-05,823,26,811,900,43380,0
4905,2024-11-16,823,31,808,908,43380,0
4906,2025-02-23,824,33,803,909,60627,0
4907,2021-02-16,825,17,814,911,43613,0
4908,2021-10-12,825,30,802,908,43613,0
4909,2022-09-05,825,23,811,911,47555,0
4910,2023-07-08,825,19,810,905,47555,0
4911,2024-04-03,825,24,807,900,47555,0
4912,2025-01-17,825,23,804,910,47555,0
4913,2018-12-26,826,20,805,903,69011,0
4914,2019-07-01,826,30,808,900,69011,0
4915,2020-01-16,826,30,800,908,69011,0
4916,2020-07-18,826,30,808,910,69011,0
4917,2021-02-20,826,25,807,911,69011,0
4918,2021-09-17,826,13,803,908,69011,0
4919,2022-05-10,826,26,814,902,69011,0
4920,2023-04-24,826,34,803,906,69011,0
4921,2024-03-24,826,38,807,909,69011,0
4922,2024-12-13,826,39,808,910,74877,0
4923,2024-01-22,827,18,810,903,82349,0
4924,2024-11-07,827,12,810,908,82349,0
4925,2017-04-19,828,14,809,907,42338,0
4926,2017-11-02,828,18,811,902,42338,0
4927,2018-05-06,828,26,804,911,42338,0
4928,2018-12-25,828,22,815,907,42338,0
4929,2019-12-14,828,15,805,905,42338,0
4930,2020-11-22,828,26,814,905,42338,0
4931,2021-10-30,828,24,807,901,42338,0
4932,2022-09-27,828,11,810,910,42338,0
4933,2023-04-09,828,24,800,906,42338,0
4934,2024-02-11,828,11,810,905,42338,0
4935,2024-11-25,828,28,814,904,42338,0
4936,2025-06-15,828,10,801,903,42338,0
4937,2017-01-06,829,22,805,906,58105,0
4938,2017-11-23,829,18,808,900,58105,0
4939,2018-08-02,829,26,813,904,58105,0
4940,2019-03-26,829,31,814,904,58105,0
4941,2020-03-05,829,36,802,900,58105,0
4942,2020-10-29,829,13,810,911,58105,0
4943,2021-09-29,829,14,808,903,58105,0
4944,2022-07-30,829,19,807,906,58105,0
4945,2023-03-27,829,13,810,909,58105,0
4946,2023-12-13,829,39,805,900,58105,0
4947,2024-11-22,829,26,802,900,58105,0
4948,2019-07-15,830,18,802,901,55769,0
4949,2020-02-23,830,29,801,909,55769,0
4950,2020-09-30,830,36,811,903,55769,0
4951,2021-05-13,830,26,810,907,55769,0
4952,2021-11-25,830,30,810,910,61210,0
4953,2022-09-17,830,31,808,904,61210,0
4954,2023-05-14,830,11,812,903,61210,0
4955,2023-12-20,830,33,814,905,61210,0
4956,2024-08-25,830,19,804,908,61210,0
4957,2025-04-10,830,21,812,903,61210,0
4958,2020-05-18,831,16,813,901,61945,0
4959,2020-11-27,831,30,804,906,61945,0
4960,2021-08-28,831,10,802,908,61945,0
4961,2022-06-06,831,15,809,903,61945,0
4962,2023-03-18,831,18,809,900,65173,0
4963,2023-10-27,831,13,807,906,65173,0
4964,2024-04-27,831,26,807,905,70726,0
4965,2025-03-17,831,10,806,901,75242,0
4966,2020-02-03,832,38,800,902,64281,0
4967,2020-09-09,832,22,807,903,64281,0
4968,2021-08-30,832,11,815,906,66507,0
4969,2022-08-02,832,40,812,905,66507,0
4970,2023-04-24,832,31,809,905,66507,0
4971,2024-01-23,832,15,808,910,66507,0
4972,2024-10-09,832,23,812,904,66507,0
4973,2024-11-24,833,40,802,911,77321,0
4974,2018-10-25,834,10,809,910,46230,0
4975,2019-08-28,834,14,802,906,46230,0
4976,2020-08-15,834,33,809,911,48089,0
4977,2021-02-16,834,28,801,908,48089,0
4978,2021-09-27,834,30,802,905,48089,0
4979,2022-08-03,834,18,801,910,48089,0
4980,2023-02-23,834,14,815,906,48089,0
4981,2024-01-22,834,23,814,902,48089,0
4982,2025-01-13,834,31,805,904,48089,0
4983,2019-11-05,835,22,808,911,66812,0
4984,2020-08-11,835,30,810,911,66812,0
4985,2021-02-20,835,40,812,907,66812,0
4986,2021-11-11,835,35,801,908,66812,0
4987,2022-10-24,835,24,811,908,66812,0
4988,2023-09-07,835,26,800,911,66812,0
4989,2024-08-10,835,40,815,900,66812,0
4990,2018-08-01,836,15,810,911,77262,0
4991,2019-07-17,836,37,809,909,77262,0
4992,2020-02-03,836,36,802,909,77262,0
4993,2020-11-24,836,30,810,909,81978,0
4994,2021-06-21,836,25,812,910,81978,0
4995,2022-01-18,836,35,803,903,81978,0
4996,2022-08-15,836,38,811,901,81978,0
4997,2023-06-04,836,24,804,911,81978,0
4998,2023-12-09,836,32,808,906,81978,0
4999,2024-11-19,836,35,805,908,81978,0
5000,2025-06-18,836,24,813,908,81978,0
5001,2025-06-04,837,25,813,911,45849,0
5002,2019-01-15,838,25,800,909,59820,0
5003,2019-12-06,838,11,802,908,59820,0
5004,2020-07-29,838,25,809,900,59820,0
5005,2021-05-08,838,32,804,904,59820,0
5006,2022-03-13,838,36,815,910,59820,0
5007,2022-10-01,838,40,813,908,59820,0
5008,2023-05-24,838,20,812,900,59820,0
5009,2023-12-02,838,12,808,905,62556,0
5010,2024-10-02,838,29,810,905,62556,0
5011,2025-05-08,838,14,806,908,62556,0
5012,2018-12-18,839,28,812,910,64779,0
5013,2019-06-20,839,28,814,900,64779,0
5014,2020-04-25,839,20,804,907,64779,0
5015,2020-10-28,839,12,811,902,64779,0
5016,2021-10-14,839,27,813,909,64779,0
5017,2022-07-03,839,21,809,905,64779,0
5018,2023-03-22,839,12,802,904,64779,0
5019,2023-12-24,839,39,815,905,64779,0
5020,2024-07-12,839,34,803,905,70788,0
5021,2025-02-05,839,24,805,911,70788,0
5022,2021-11-20,841,40,814,905,78509,0
5023,2022-08-22,841,22,813,907,78509,0
5024,2023-06-18,841,26,809,910,78509,0
5025,2024-05-08,841,14,803,911,78509,0
5026,2025-01-07,841,34,804,906,78509,0
5027,2021-06-03,842,21,803,910,81966,0
5028,2021-12-01,842,36,804,906,81966,0
5029,2022-11-05,842,40,812,904,81966,0
5030,2023-08-29,842,20,811,905,81966,0
5031,2024-07-15,842,23,813,909,81966,0
5032,2025-01-31,842,33,811,910,81966,0
5033,2023-05-24,843,16,805,907,40924,0
5034,2023-12-13,843,31,814,906,40924,0
5035,2024-09-29,843,10,812,903,43260,0
5036,2025-06-26,843,38,811,907,43260,0
5037,2019-03-06,844,13,802,911,39436,0
5038,2020-01-25,844,33,803,901,39436,0
5039,2020-11-15,844,16,802,907,39436,0
5040,2021-10-05,844,37,804,900,39436,0
5041,2022-07-20,844,29,806,910,39436,0
5042,2023-06-25,844,26,802,903,39436,0
5043,2023-12-27,844,22,807,902,39436,0
5044,2024-12-13,844,21,804,902,39436,0
5045,2022-04-24,845,24,800,900,73489,0
5046,2023-01-05,845,22,800,909,73489,0
5047,2023-10-21,845,18,813,908,73489,0
5048,2024-05-26,845,20,815,911,73489,0
5049,2025-03-15,845,22,815,907,73489,0
5050,2022-05-07,846,39,809,910,63893,0
5051,2023-02-26,846,23,805,904,63893,0
5052,2023-08-31,846,17,802,902,63893,0
5053,2024-06-13,846,23,800,905,63893,0
5054,2025-02-26,846,23,811,906,63893,0
5055,2023-06-10,847,40,809,900,55734,0
5056,2023-12-29,847,21,811,902,55734,0
5057,2024-10-26,847,23,804,904,55734,0
5058,2025-06-07,847,12,804,906,55734,0
5059,2021-09-27,849,34,810,908,66225,0
5060,2022-06-21,849,16,804,901,66225,0
5061,2023-03-24,849,33,814,904,68973,0
5062,2023-11-24,849,33,808,906,68973,0
5063,2024-07-05,849,22,811,910,68973,0
5064,2025-05-18,849,30,806,903,68973,0
5065,2023-03-07,850,10,811,906,52455,0
5066,2024-01-10,850,20,804,911,52455,0
5067,2024-07-30,850,14,815,904,52455,0
5068,2025-04-24,850,32,812,910,52455,0
5069,2024-12-19,851,40,802,904,69574,0
5070,2021-02-23,852,27,800,902,66632,0
5071,2022-01-28,852,17,801,904,66632,0
5072,2023-01-07,852,14,805,910,66632,0
5073,2023-09-12,852,23,811,900,66632,0
5074,2024-04-18,852,27,800,911,66632,0
5075,2024-12-28,852,37,815,905,66632,0
5076,2024-11-20,853,39,807,908,70914,0
5077,2022-04-14,854,34,810,909,65548,0
5078,2022-11-21,854,38,806,904,65548,0
5079,2023-08-01,854,15,805,907,65548,0
5080,2024-05-25,854,10,807,910,65548,0
5081,2025-04-28,854,14,810,904,65548,0
5082,2022-07-03,855,35,810,907,66535,0
5083,2023-02-14,855,26,815,903,66535,0
5084,2023-08-15,855,33,800,907,66535,0
5085,2024-08-05,855,29,801,911,66535,0
5086,2025-05-01,855,24,813,907,66535,0
5087,2023-07-21,856,32,810,909,40118,0
5088,2024-06-01,856,13,811,911,40118,0
5089,2025-03-18,856,13,813,906,40118,0
5090,2017-11-06,857,22,815,909,53030,0
5091,2018-10-29,857,38,813,905,54867,0
5092,2019-09-11,857,12,813,905,54867,0
5093,2020-05-25,857,25,811,907,54867,0
5094,2021-04-01,857,18,815,901,54867,0
5095,2021-12-07,857,35,811,904,54867,0
5096,2022-09-08,857,38,800,902,54867,0
5097,2023-03-24,857,25,814,905,54867,0
5098,2023-10-09,857,37,815,902,54867,0
5099,2024-04-07,857,23,815,900,58966,0
5100,2024-10-13,857,19,805,900,58966,0
5101,2020-04-29,858,31,809,902,44559,0
5102,2021-02-10,858,18,800,910,44559,0
5103,2021-08-27,858,21,813,904,44559,0
5104,2022-06-14,858,28,804,906,44559,0
5105,2022-12-25,858,14,812,907,44559,0
5106,2023-10-05,858,35,803,907,44559,0
5107,2024-07-27,858,21,809,907,44559,0
5108,2025-03-09,858,30,813,900,44559,0
5109,2021-07-25,859,25,814,904,53138,0
5110,2022-07-05,859,28,811,906,53138,0
5111,2023-06-16,859,20,805,900,53138,0
5112,2024-01-15,859,36,814,911,53138,0
5113,2024-09-11,859,40,813,910,53138,0
5114,2025-05-11,859,22,806,905,53138,0
5115,2022-07-25,860,24,814,908,79297,0
5116,2023-02-26,860,20,806,902,79297,0
5117,2024-01-08,860,36,801,911,79297,0
5118,2024-09-01,860,16,801,909,79297,0
5119,2025-03-27,860,15,804,904,79297,0
5120,2018-04-16,861,37,813,904,59764,0
5121,2018-12-06,861,25,809,906,59764,0
