campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
12526,2022-01-21,64,15,601,402,431.24,49,12929
12527,2023-12-25,57,3,604,403,389.61,23,6776
12528,2022-05-15,31,14,601,401,310.31,99,9414
12529,2024-02-24,86,15,603,401,371.62,65,11951
12530,2023-11-16,50,14,605,401,200.74,46,13938
12531,2024-12-15,12,15,602,401,243.24,27,1240
12532,2023-07-01,68,3,602,402,442.53,97,6308
12533,2023-12-18,90,6,603,400,180.35,45,11771
12534,2024-03-20,1,7,603,402,187.22,17,7425
12535,2022-03-13,19,9,600,400,59.55,71,8229
12536,2022-02-14,2,12,600,401,159.55,30,7929
12537,2023-11-13,90,15,602,403,139.55,80,12208
12538,2024-01-18,88,2,602,403,275.08,18,9969
12539,2024-08-15,94,1,601,403,392.7,28,10274
12540,2022-08-25,30,12,604,400,222.05,90,3820
12541,2024-02-19,2,6,605,402,125.0,47,11762
12542,2023-12-01,20,5,604,401,416.42,16,14535
12543,2022-08-19,20,7,605,402,136.2,55,10159
12544,2024-11-08,85,13,604,403,216.11,20,11429
12545,2022-03-31,100,12,605,401,435.21,23,7225
12546,2025-01-10,53,8,604,400,360.38,95,13778
12547,2023-03-12,69,11,601,402,444.57,77,13225
12548,2024-07-07,14,3,603,400,256.29,48,12741
12549,2023-07-24,38,9,600,401,71.93,47,9249
12550,2024-05-26,27,6,603,402,449.07,93,3674
12551,2025-05-05,87,1,604,401,363.52,61,7016
12552,2023-07-25,29,11,601,401,414.47,11,12492
12553,2023-03-21,56,10,603,401,417.22,19,6702
12554,2022-06-26,40,15,603,403,370.49,75,6716
12555,2022-10-06,43,1,602,400,299.64,7,12715
12556,2022-09-08,89,11,601,402,400.3,37,13213
12557,2025-05-19,49,6,602,402,468.58,65,10811
12558,2022-03-19,25,7,603,400,298.25,55,13082
12559,2022-01-24,6,13,605,401,162.7,67,2797
12560,2023-04-08,4,5,601,400,389.44,16,1091
12561,2025-01-17,100,5,604,400,326.39,52,6341
12562,2022-12-15,21,7,601,402,493.97,14,9079
12563,2025-02-16,4,2,603,403,335.3,27,9792
12564,2023-10-09,78,10,600,403,118.71,70,3193
12565,2023-02-15,20,1,604,401,346.21,53,3411
12566,2022-01-13,19,14,602,400,457.59,21,13942
12567,2024-07-04,27,5,605,402,88.12,53,2358
12568,2024-05-12,5,2,603,401,336.01,13,8465
12569,2022-03-16,74,13,604,403,323.31,65,14289
12570,2024-08-10,33,1,601,402,149.9,6,10647
12571,2022-12-22,88,7,605,400,376.36,51,2404
12572,2024-05-24,9,5,605,401,449.22,35,12336
12573,2022-07-28,93,6,601,401,321.22,77,7554
12574,2022-10-17,80,15,601,401,228.78,35,6762
12575,2023-06-07,5,14,605,401,209.79,72,14454
12576,2025-04-26,88,12,605,400,98.58,43,9586
12577,2025-01-11,36,7,602,403,359.14,10,3159
12578,2025-03-15,20,11,602,403,55.39,70,7035
12579,2022-10-27,97,12,603,402,137.67,64,5331
12580,2024-11-02,30,3,604,402,414.06,85,5949
12581,2025-06-08,92,15,603,401,442.83,70,1779
12582,2022-05-10,83,11,603,403,156.15,46,13431
12583,2023-10-14,22,6,603,403,161.14,47,5880
12584,2024-01-06,58,13,600,402,466.12,68,5887
12585,2022-12-15,52,4,603,400,189.9,14,11885
12586,2025-02-13,56,9,600,400,106.41,11,14348
12587,2023-01-29,78,9,604,403,321.16,23,14872
12588,2024-05-12,68,5,605,401,437.23,56,2738
12589,2025-06-04,45,3,601,401,214.93,26,9023
12590,2022-10-11,22,7,602,400,404.37,46,9657
12591,2023-11-11,14,5,602,400,407.9,38,6659
12592,2025-05-23,43,11,604,401,145.29,80,11230
12593,2024-10-14,22,3,604,403,70.44,67,11887
12594,2024-05-20,53,12,604,400,228.11,89,800
12595,2023-03-01,55,1,600,403,496.27,69,1693
12596,2023-05-10,22,7,603,402,427.12,54,11168
12597,2024-11-22,16,12,602,402,104.92,21,9409
12598,2022-09-20,33,4,602,401,97.43,92,7398
12599,2024-05-11,56,13,600,401,174.25,53,4212
12600,2024-02-14,95,13,601,400,441.56,46,5396
12601,2025-05-22,78,7,600,401,263.66,42,7008
12602,2024-03-09,94,3,600,400,138.13,26,10687
12603,2023-10-29,67,9,605,401,140.26,91,11819
12604,2023-02-22,55,12,601,400,106.79,14,1548
12605,2022-09-24,37,2,604,401,265.5,90,4116
12606,2023-07-01,63,9,603,400,285.8,93,12792
12607,2023-06-09,30,11,605,401,372.68,28,2990
12608,2022-11-16,5,3,602,401,301.12,31,1923
12609,2023-05-04,9,6,604,402,437.14,73,13914
12610,2023-01-10,67,9,602,401,177.85,85,154
12611,2023-02-27,17,14,602,402,253.61,59,4285
12612,2023-04-13,72,10,600,403,420.15,15,3651
12613,2025-01-21,18,12,603,402,141.16,57,924
12614,2024-10-13,98,1,604,401,361.5,73,688
12615,2024-10-17,93,6,601,402,483.19,96,11458
12616,2024-12-26,8,1,601,403,368.62,70,4286
12617,2024-05-21,50,3,604,400,167.4,69,11575
12618,2022-02-05,17,12,601,402,443.75,88,10595
12619,2025-02-07,11,13,601,401,58.96,99,1362
12620,2022-10-21,1,1,602,401,299.87,77,11298
12621,2025-03-19,31,7,601,403,159.24,61,3099
12622,2024-02-19,45,15,605,402,285.29,98,238
12623,2024-11-10,85,15,605,403,205.01,69,7467
12624,2024-04-10,17,7,604,401,276.62,18,11754
12625,2023-07-19,23,13,602,403,188.71,36,10611
12626,2024-01-19,27,11,604,400,251.51,77,11617
12627,2025-06-05,22,11,603,403,305.59,10,6701
12628,2025-05-06,41,14,603,403,303.72,47,11686
12629,2022-11-12,87,13,604,401,254.05,12,8223
12630,2024-08-20,71,14,600,403,139.4,65,4203
12631,2024-08-28,17,14,604,402,364.86,83,7556
12632,2024-03-28,31,12,600,400,473.25,86,12997
12633,2023-08-30,46,1,601,401,351.2,40,11622
12634,2025-01-02,64,6,605,403,403.5,73,9188
12635,2024-11-17,9,15,602,400,485.74,52,9983
12636,2024-07-16,48,12,604,403,248.71,8,13136
12637,2022-01-04,82,15,603,401,211.83,21,13009
12638,2024-12-22,46,6,604,402,105.74,54,3090
12639,2024-11-21,48,1,600,400,219.64,9,12486
12640,2023-08-24,33,13,605,403,454.82,39,4596
12641,2024-02-03,15,8,602,403,357.11,37,4005
12642,2023-04-17,31,3,600,402,182.45,27,10783
12643,2023-12-10,10,8,605,400,136.48,83,8178
12644,2022-07-04,58,11,605,402,492.69,41,6718
12645,2025-05-25,63,11,605,400,413.46,8,13016
12646,2023-12-15,96,2,600,402,382.28,95,9830
12647,2024-07-29,40,9,604,402,338.27,90,5636
12648,2023-10-09,30,1,600,402,421.49,86,13074
12649,2024-01-21,21,14,602,401,77.65,93,9040
12650,2022-11-28,41,9,602,401,161.0,98,3208
12651,2023-01-20,25,13,605,403,422.64,39,9323
12652,2022-12-15,49,12,604,403,113.37,58,6209
12653,2025-01-09,14,9,604,400,311.13,9,6358
12654,2024-12-18,49,11,602,401,401.99,69,2993
12655,2022-02-28,68,5,602,401,377.41,39,868
12656,2023-09-13,77,7,604,400,498.19,85,4073
12657,2024-07-11,19,11,605,403,68.67,23,11148
12658,2023-06-04,85,2,603,402,221.08,16,7148
12659,2022-05-17,89,3,602,403,225.26,86,1136
12660,2023-04-20,48,8,600,401,205.57,84,12478
12661,2025-05-01,68,12,602,402,239.59,26,13542
12662,2024-04-16,41,5,605,403,74.47,18,1316
12663,2024-09-23,84,6,604,402,339.86,84,9351
12664,2022-05-11,49,14,602,400,51.35,38,5172
12665,2025-05-04,65,5,601,401,450.56,38,12227
12666,2025-01-04,46,6,600,401,280.34,84,3877
12667,2023-07-22,31,14,605,402,414.65,42,10400
12668,2023-09-02,18,13,602,401,185.68,47,1580
12669,2025-04-24,40,15,605,402,66.5,59,1078
12670,2022-03-29,10,10,601,401,290.34,53,6539
12671,2023-09-16,73,9,604,403,332.12,30,14528
12672,2023-02-14,32,8,601,401,260.6,80,10426
12673,2022-10-16,78,13,603,400,136.17,29,4262
12674,2023-04-30,51,3,602,400,456.46,65,7452
12675,2023-03-06,15,10,604,402,55.58,87,14979
12676,2024-03-16,10,14,604,400,323.63,13,12726
12677,2025-04-13,12,1,601,400,321.57,13,11152
12678,2023-10-20,67,3,603,400,192.0,95,12646
12679,2024-06-25,29,15,604,402,161.72,22,5453
12680,2022-06-23,30,4,600,400,481.17,34,2986
12681,2023-06-12,13,15,600,403,211.76,98,1733
12682,2025-03-27,49,11,605,400,369.66,24,6890
12683,2022-07-23,85,3,601,402,484.41,77,12667
12684,2024-12-18,87,15,601,401,293.43,68,3590
12685,2022-06-22,7,3,603,402,369.83,38,616
12686,2023-04-01,27,14,601,402,192.54,24,655
12687,2023-05-22,76,2,600,400,441.64,26,3770
12688,2023-07-30,67,3,602,400,381.89,82,2607
12689,2022-03-28,84,5,600,401,319.83,27,4646
12690,2022-01-01,71,10,601,400,405.52,62,11838
12691,2023-04-03,5,2,601,400,134.35,78,9883
12692,2023-03-07,75,12,604,401,155.29,70,11073
12693,2022-11-01,56,11,602,402,308.78,73,14797
12694,2023-04-30,83,8,600,403,498.54,89,7154
12695,2024-03-05,77,3,605,400,393.04,19,7562
12696,2024-09-03,72,5,605,401,312.85,85,2078
12697,2024-08-26,99,5,600,402,399.07,20,8121
12698,2022-03-28,10,8,604,403,118.99,21,4186
12699,2024-12-21,17,14,605,403,135.87,51,13286
12700,2023-03-04,14,15,603,401,199.93,72,8543
12701,2023-12-03,66,15,600,402,207.64,77,6200
12702,2022-09-26,5,3,600,403,122.58,23,11375
12703,2024-02-18,41,12,602,403,399.31,51,7811
12704,2023-06-30,49,8,600,403,346.56,30,7536
12705,2023-10-15,41,3,605,401,347.01,52,10500
12706,2024-01-21,76,9,603,401,162.75,51,1179
12707,2022-01-18,51,10,605,402,339.97,48,7533
12708,2022-09-29,2,13,603,401,219.24,84,12120
12709,2022-02-14,4,7,604,400,405.0,85,695
12710,2022-11-26,83,15,600,400,189.48,30,8844
12711,2024-03-19,66,11,600,402,389.92,14,1011
12712,2023-01-10,57,9,602,401,66.47,65,6253
12713,2024-07-25,28,2,600,402,129.35,7,348
12714,2025-02-15,77,3,605,402,89.28,50,7412
12715,2022-06-04,78,9,603,402,378.8,79,9574
12716,2023-11-10,15,12,604,403,383.66,95,3470
12717,2024-10-28,53,5,602,400,298.38,71,536
12718,2024-09-08,40,9,601,400,175.62,98,2738
12719,2024-06-02,9,2,602,401,248.76,88,8897
12720,2022-10-23,48,2,600,403,178.4,32,14045
12721,2024-07-30,90,9,600,402,120.81,30,3905
12722,2023-07-19,74,13,604,402,212.01,82,1494
12723,2023-11-17,54,1,603,400,339.77,71,4570
12724,2022-05-17,72,3,604,402,364.16,36,191
12725,2022-10-19,82,2,603,402,267.3,91,3049
12726,2023-08-27,25,5,605,401,189.6,80,4775
12727,2024-11-20,39,5,603,400,88.1,20,11990
12728,2025-04-20,51,5,602,400,123.46,86,12620
12729,2024-10-14,86,11,603,400,308.36,91,2913
12730,2023-12-14,72,3,603,400,413.64,38,11902
12731,2023-12-30,61,3,604,400,202.61,50,664
12732,2025-05-06,39,4,604,400,318.75,29,14437
12733,2022-03-10,49,14,605,400,54.13,7,6201
12734,2022-02-04,67,2,604,400,65.85,58,6310
12735,2022-04-20,39,14,603,403,306.42,71,4237
12736,2023-11-21,47,6,603,400,489.75,87,9681
12737,2024-01-22,56,12,603,401,73.0,11,13971
12738,2024-05-28,87,15,600,402,465.1,87,1340
12739,2022-05-25,71,11,602,402,416.93,27,4695
12740,2022-07-20,42,3,604,403,88.32,25,3159
12741,2023-09-04,81,4,603,403,52.46,95,7394
12742,2024-06-26,73,4,600,401,418.96,80,13842
12743,2024-06-29,29,2,603,401,195.87,77,14788
12744,2024-04-06,26,7,601,402,344.87,14,3846
12745,2024-03-02,100,15,600,403,208.15,62,12387
12746,2023-01-23,53,15,602,402,378.76,13,7819
12747,2024-01-24,82,13,603,400,486.01,6,9257
12748,2022-04-11,66,15,605,401,377.41,43,6954
12749,2022-03-30,64,15,604,401,50.83,58,4267
12750,2022-10-26,52,4,601,400,98.18,56,494
12751,2022-11-04,22,12,605,403,444.73,86,12136
12752,2025-04-22,93,15,600,401,275.78,33,4557
12753,2022-02-21,18,4,600,400,298.89,100,3012
12754,2024-10-01,90,14,604,401,271.17,75,9666
12755,2024-12-13,57,1,604,400,243.44,88,3874
12756,2025-03-23,34,9,605,401,110.56,5,5833
12757,2023-11-17,3,11,602,402,487.32,100,1607
12758,2023-08-08,96,10,603,402,296.95,62,11854
12759,2023-11-18,46,2,601,402,422.24,75,10954
12760,2025-04-25,24,11,600,400,406.82,35,4260
12761,2024-02-23,5,14,600,401,162.26,69,4012
12762,2025-05-18,8,6,600,400,389.06,33,12719
12763,2022-01-10,26,7,604,402,148.6,60,12579
12764,2023-07-27,95,12,602,400,488.67,53,8225
12765,2023-09-09,12,1,600,402,288.92,7,4503
12766,2022-02-04,28,10,600,403,251.34,31,9975
12767,2022-08-06,44,3,601,400,336.51,12,359
12768,2023-05-06,86,3,604,401,131.3,49,7982
12769,2025-04-18,92,13,603,402,147.18,51,11376
12770,2025-06-10,92,12,605,401,287.47,31,3454
12771,2023-03-02,69,8,601,403,335.75,54,13617
12772,2022-05-17,3,2,601,403,286.92,6,10208
12773,2024-12-10,57,9,604,401,332.33,96,7897
12774,2025-04-08,37,5,605,401,256.38,21,7158
12775,2022-03-26,99,4,605,402,214.92,32,13754
12776,2023-12-10,94,2,600,402,114.74,38,350
12777,2024-07-08,54,4,603,401,136.19,100,3557
12778,2023-02-02,85,4,602,400,185.55,94,13744
12779,2023-01-11,15,2,602,402,216.81,16,10040
12780,2023-08-02,10,6,603,400,238.29,41,3039
12781,2023-08-28,12,5,605,403,165.32,14,11324
12782,2022-12-04,82,6,601,403,424.29,49,8862
12783,2022-05-18,42,4,600,403,396.77,86,6832
12784,2023-10-23,18,12,602,403,361.22,31,7033
12785,2024-12-16,31,4,602,402,140.1,31,817
12786,2022-12-02,78,3,601,400,470.43,49,10134
12787,2023-09-10,24,8,604,403,331.43,22,6426
12788,2023-01-24,65,14,605,401,319.47,20,8300
12789,2024-11-18,96,6,604,403,360.18,63,8736
12790,2024-10-07,62,4,604,400,406.79,46,958
12791,2024-10-23,73,3,605,401,73.2,57,4943
12792,2023-12-02,49,6,603,400,478.13,28,1893
12793,2024-07-26,71,11,600,402,427.45,10,8250
12794,2024-11-19,60,14,600,400,464.0,78,5238
12795,2025-04-21,87,1,604,401,144.43,8,8032
12796,2024-09-24,15,6,600,401,146.81,72,10417
12797,2025-04-09,57,9,600,400,481.16,17,11692
12798,2023-12-04,48,12,605,401,337.23,54,7273
12799,2022-06-24,70,1,603,403,274.42,94,14108
12800,2023-07-19,83,5,603,400,307.17,47,281
12801,2023-05-04,68,8,603,400,317.63,78,14405
12802,2022-09-12,96,1,602,402,313.44,81,7832
12803,2024-08-03,57,15,604,403,355.38,72,7068
12804,2022-10-07,6,5,601,403,350.71,50,5391
12805,2022-04-06,22,5,600,402,475.86,59,484
12806,2023-05-05,31,13,605,401,216.64,8,11568
12807,2024-12-06,79,9,605,402,73.64,11,13012
12808,2025-03-26,69,8,600,403,102.7,73,5820
12809,2022-10-20,6,12,602,401,396.79,79,4487
12810,2022-01-20,37,14,605,403,217.18,19,13993
12811,2022-05-19,64,11,604,402,314.26,94,12263
12812,2022-02-01,12,14,601,403,415.58,36,5090
12813,2024-12-07,11,2,603,400,248.18,56,3911
12814,2024-05-13,43,2,605,402,268.64,85,6043
12815,2024-06-21,6,4,603,403,167.73,58,13445
12816,2024-05-10,2,12,603,401,225.88,71,11826
12817,2022-10-31,91,14,604,402,153.4,63,1725
12818,2024-02-02,92,3,600,400,169.82,80,8552
12819,2022-07-12,8,3,602,401,425.2,14,12602
12820,2022-06-05,45,10,603,400,421.57,28,14829
12821,2025-06-29,9,10,603,403,204.76,79,4218
12822,2023-06-21,74,14,604,400,460.33,78,14741
12823,2024-05-16,49,7,601,400,263.77,48,14403
12824,2022-10-19,50,7,603,400,282.08,72,12039
12825,2024-07-04,28,12,602,402,196.43,22,443
12826,2022-07-31,97,6,602,402,396.68,43,12359
12827,2023-06-24,13,2,600,402,390.76,26,2937
12828,2025-02-08,37,8,605,403,278.54,82,3244
12829,2022-12-14,32,10,602,400,494.15,31,10163
12830,2023-04-10,38,9,604,403,158.98,9,6834
12831,2022-07-21,31,14,601,400,207.16,21,5383
12832,2025-01-11,25,10,600,403,155.39,16,8115
12833,2024-11-20,15,2,602,402,365.08,35,6868
12834,2025-05-21,24,11,605,401,99.76,55,12911
12835,2022-08-05,5,9,601,400,458.55,66,6764
12836,2024-03-18,48,7,603,402,196.63,67,10299
12837,2023-02-20,21,2,602,403,176.72,92,4896
12838,2023-01-05,31,1,605,400,61.72,37,4739
12839,2024-10-07,69,14,602,403,190.3,20,4800
12840,2023-05-23,8,10,604,403,200.28,26,4588
12841,2024-09-09,71,8,601,401,140.07,40,12800
12842,2024-11-11,84,1,605,400,386.8,95,12570
12843,2022-05-18,93,13,601,402,280.37,13,1807
12844,2024-07-01,53,13,601,402,397.3,95,339
12845,2024-02-02,66,5,605,402,160.79,5,9580
12846,2022-06-22,33,2,605,400,310.33,100,2062
12847,2024-02-20,43,8,600,403,355.28,36,9443
12848,2024-12-13,50,12,602,402,394.85,87,1182
12849,2025-04-03,46,1,604,400,378.34,87,10137
12850,2024-05-20,99,8,601,403,122.27,23,2890
12851,2023-05-15,5,10,600,402,122.68,75,14763
12852,2022-12-05,8,9,600,402,325.61,53,2069
12853,2024-01-25,43,15,601,401,292.59,76,12343
12854,2023-04-13,80,1,601,403,124.79,78,3019
12855,2025-05-08,58,4,605,403,486.02,66,10032
12856,2024-12-18,13,15,600,401,86.36,25,11258
12857,2022-08-01,62,6,602,401,384.07,46,10947
12858,2025-02-21,45,9,602,402,115.94,20,5447
12859,2023-09-05,74,8,601,400,230.99,31,9960
12860,2024-07-27,21,7,602,403,130.74,60,10826
12861,2023-02-27,30,12,604,403,53.7,54,7677
12862,2022-03-16,67,7,600,400,183.93,25,10742
12863,2023-10-03,34,9,600,402,292.22,53,1463
12864,2022-09-20,20,13,602,401,122.67,90,10450
12865,2023-05-08,63,8,602,402,272.48,40,2386
12866,2023-08-17,46,9,601,400,171.64,14,5942
12867,2022-05-12,83,14,601,401,252.31,82,7861
12868,2023-03-20,89,9,601,401,249.01,25,7724
12869,2024-04-11,80,8,602,401,290.89,67,1233
12870,2023-08-12,18,13,604,403,288.17,27,7290
12871,2023-07-01,53,8,605,402,498.22,95,6034
12872,2023-07-12,100,4,600,401,336.52,52,2378
12873,2023-02-21,37,7,605,401,219.67,99,2299
12874,2025-03-25,67,8,602,402,297.28,24,9744
12875,2023-02-19,16,3,603,402,426.71,22,5044
12876,2022-11-15,84,11,600,402,153.93,55,13269
12877,2023-03-28,18,3,602,402,88.08,70,1423
12878,2022-10-25,47,11,601,401,357.64,88,4267
12879,2025-06-18,33,15,605,400,454.93,99,7981
12880,2022-11-06,82,11,605,400,84.57,11,14825
12881,2023-03-03,35,10,600,400,285.2,11,872
12882,2024-03-20,72,6,604,401,205.6,9,2059
12883,2025-03-27,94,10,603,403,437.59,59,14587
12884,2024-08-28,90,8,600,403,271.09,27,7104
12885,2023-12-08,19,2,604,400,417.21,84,14579
12886,2022-03-04,78,14,604,401,52.05,37,4186
12887,2024-03-02,20,15,602,403,64.48,45,1044
12888,2023-07-03,64,7,601,403,487.12,85,8658
12889,2025-06-04,94,2,602,403,323.38,20,10284
12890,2024-07-18,19,11,603,403,341.21,29,13846
12891,2023-06-04,71,1,601,401,203.24,12,4836
12892,2023-12-01,19,6,601,401,167.72,57,6162
12893,2025-03-18,18,12,604,401,75.46,61,3395
12894,2023-12-30,77,8,604,401,121.89,28,3155
12895,2022-09-15,58,10,603,402,461.78,47,11658
12896,2023-06-28,100,3,605,401,454.5,13,807
12897,2024-09-01,52,5,605,402,306.28,9,14900
12898,2025-04-20,37,9,602,403,69.34,84,3817
12899,2023-08-07,13,7,603,402,491.24,75,8847
12900,2022-10-28,65,14,600,402,63.41,6,1023
12901,2022-06-30,17,8,600,401,343.73,48,1442
12902,2023-12-07,63,12,600,401,246.43,74,12672
12903,2025-04-18,9,7,604,400,156.52,56,1847
12904,2023-03-08,67,2,604,401,127.0,40,10323
12905,2022-09-08,56,10,605,403,486.56,6,3896
12906,2022-03-09,6,15,603,403,449.41,71,4894
12907,2023-01-15,70,14,604,403,340.21,39,11234
12908,2022-08-27,10,13,600,401,433.92,35,3690
12909,2023-11-14,75,5,601,402,129.9,51,13102
12910,2024-08-28,70,10,601,402,106.65,9,14436
12911,2023-10-02,30,4,600,400,99.94,91,9680
12912,2025-03-19,30,3,604,400,246.57,68,408
12913,2025-02-15,25,4,600,400,130.77,43,6983
12914,2022-08-18,83,8,602,401,360.89,40,4894
12915,2024-04-04,30,9,601,403,240.86,59,5500
12916,2024-03-22,93,10,605,402,489.37,89,14793
12917,2022-08-12,92,6,603,403,375.23,86,13452
12918,2023-10-24,39,7,603,401,221.46,71,13811
12919,2024-11-12,50,4,603,403,341.49,13,11871
12920,2025-05-18,39,13,602,400,63.68,58,14510
12921,2022-11-06,14,12,603,403,173.99,44,8117
12922,2022-06-06,47,5,605,403,258.59,76,13348
12923,2023-01-05,81,1,603,403,471.46,95,8347
12924,2023-11-03,68,15,605,403,278.01,79,10281
12925,2025-02-09,61,8,602,403,253.61,53,1754
12926,2025-06-23,82,5,603,400,215.62,44,12154
12927,2025-04-20,38,11,603,400,119.47,40,10699
12928,2023-12-24,18,8,602,400,492.1,5,2385
12929,2025-02-27,76,3,605,401,150.68,25,2976
12930,2024-10-21,39,8,601,401,137.87,66,8379
12931,2023-04-21,5,10,601,400,374.99,89,10635
12932,2025-05-14,39,12,605,402,280.46,12,7609
12933,2024-05-03,93,4,604,402,186.91,6,7865
12934,2022-05-03,4,10,603,403,189.98,79,11263
12935,2024-02-14,2,12,600,403,90.32,20,13528
12936,2023-09-15,91,6,603,401,305.38,42,7241
12937,2025-06-03,14,12,602,402,87.3,90,4239
12938,2025-04-08,70,14,605,403,220.37,21,6045
12939,2023-02-14,45,8,604,403,127.43,74,13720
12940,2023-10-09,42,12,603,403,143.77,54,10747
12941,2022-12-03,26,7,603,401,289.83,39,5402
12942,2025-04-29,1,10,603,403,251.43,57,8645
12943,2023-01-17,87,11,601,400,403.75,45,13647
12944,2025-05-10,11,14,603,401,192.08,12,8872
12945,2022-10-13,37,8,600,403,437.0,67,3380
12946,2022-09-14,53,13,604,401,286.53,39,10265
12947,2025-01-31,2,7,605,402,292.17,19,12345
12948,2022-04-21,16,3,601,403,420.65,72,6338
12949,2022-05-20,52,3,605,403,281.6,82,12619
12950,2023-07-14,99,8,605,401,125.23,95,2901
12951,2023-07-28,45,13,602,400,449.46,66,8335
12952,2024-04-05,47,2,604,400,386.13,34,6275
12953,2024-10-05,93,13,605,401,422.23,30,13130
12954,2022-03-14,38,7,605,401,316.35,66,1772
12955,2025-06-15,71,15,602,401,426.95,6,2210
12956,2022-03-23,90,8,605,402,340.88,39,1615
12957,2022-11-26,22,6,602,400,328.87,23,9903
12958,2025-01-13,80,12,604,400,364.86,6,7727
12959,2022-11-22,95,6,602,400,134.12,97,4661
12960,2025-05-28,17,1,601,400,415.2,52,6837
12961,2024-05-10,76,14,601,403,188.74,29,5115
12962,2024-07-19,48,6,600,401,295.75,77,3119
12963,2023-10-15,46,9,602,400,435.32,8,14982
12964,2022-06-12,4,3,600,401,227.67,78,8856
12965,2022-09-07,30,8,603,401,280.35,26,4819
12966,2024-05-12,88,3,601,401,194.52,30,7984
12967,2022-07-16,18,1,603,401,329.27,35,2340
12968,2024-12-28,59,9,605,402,448.09,31,14283
12969,2022-06-06,89,5,603,401,367.86,70,5515
12970,2022-08-01,99,3,602,403,463.62,30,6270
12971,2025-03-27,76,1,602,402,58.23,13,6286
12972,2023-03-29,88,15,601,401,382.69,20,14047
12973,2022-12-29,41,15,602,400,240.09,23,390
12974,2022-01-07,40,11,600,402,227.02,74,5373
12975,2023-12-17,34,7,603,402,358.45,86,5994
12976,2022-12-12,45,14,600,400,486.98,29,3222
12977,2024-02-25,81,11,604,401,72.11,92,13065
12978,2023-02-28,50,10,602,402,490.36,85,4354
12979,2024-10-02,6,1,603,400,70.67,33,561
12980,2022-03-13,73,5,600,401,291.84,71,12696
12981,2024-06-21,63,14,603,403,480.97,70,1978
12982,2023-05-31,16,15,602,403,149.37,9,9078
12983,2022-02-07,11,2,604,403,463.74,92,8484
12984,2023-11-01,33,2,605,401,73.58,98,6288
12985,2024-01-31,91,2,602,402,159.27,76,13417
12986,2024-09-23,83,6,601,402,218.56,11,2734
12987,2024-07-19,30,14,602,400,57.13,29,9046
12988,2023-08-15,11,2,600,400,336.79,94,2179
12989,2024-01-24,5,6,601,401,216.51,84,12799
12990,2024-07-07,92,1,603,401,393.53,8,8687
12991,2022-08-02,5,9,601,401,138.36,32,3232
12992,2024-02-19,5,9,600,401,473.07,94,13841
12993,2023-08-20,71,8,604,402,275.44,36,7176
12994,2022-04-04,55,14,602,401,401.13,84,5863
12995,2025-01-14,38,2,605,402,382.28,73,11502
12996,2022-07-15,34,15,602,402,461.29,97,8539
12997,2024-07-28,35,5,605,403,88.49,61,11119
12998,2023-08-18,76,8,602,401,180.03,59,3786
12999,2024-04-14,20,14,604,402,417.96,79,8343
13000,2024-10-06,46,4,603,402,293.76,33,12764
13001,2024-12-19,72,2,605,400,301.81,18,9661
13002,2023-09-23,55,12,602,400,405.3,11,3487
13003,2022-08-13,33,9,600,400,186.02,18,12372
13004,2024-08-10,19,14,604,403,429.9,71,7221
13005,2024-09-06,80,8,600,402,452.1,74,656
13006,2023-01-28,37,7,600,401,147.86,14,12150
13007,2023-10-19,28,13,603,401,470.08,49,10497
13008,2025-05-21,48,2,605,401,353.86,53,2109
13009,2024-11-23,65,7,602,403,358.75,37,744
13010,2025-01-02,67,2,600,403,109.84,59,6825
13011,2023-03-16,48,3,604,403,211.94,20,10886
13012,2022-08-05,64,2,602,401,92.07,91,2628
13013,2024-12-13,7,2,603,403,227.98,83,12829
13014,2024-04-20,39,1,602,403,264.65,78,2706
13015,2022-05-12,35,13,600,403,167.1,24,10108
13016,2024-12-09,95,5,603,403,481.15,36,4269
13017,2023-05-26,76,2,603,402,101.07,60,5166
13018,2025-01-30,22,14,605,402,383.28,27,14765
13019,2024-04-04,36,1,605,403,370.97,83,6096
13020,2024-01-22,48,8,603,400,334.93,25,6797
13021,2024-04-30,14,2,602,403,53.47,97,9762
13022,2024-08-08,63,3,605,402,486.53,93,6425
13023,2022-11-28,9,7,600,400,189.91,27,11038
13024,2025-01-20,17,11,604,403,491.51,65,14855
13025,2024-04-08,54,15,601,401,170.66,11,9412
13026,2023-12-16,82,13,605,401,200.74,20,10298
13027,2022-01-11,16,4,600,402,122.41,30,2314
13028,2024-09-27,32,1,603,403,292.1,57,9076
13029,2022-06-07,59,10,601,403,327.23,70,8931
13030,2024-07-25,31,13,603,402,407.97,45,1622
13031,2025-01-01,53,10,602,403,185.87,56,3706
13032,2024-04-22,10,13,603,400,115.65,49,12296
13033,2023-05-04,89,12,601,403,402.94,53,12500
13034,2024-03-06,75,4,605,402,72.01,67,5895
13035,2022-08-23,56,11,602,401,150.67,53,2776
13036,2023-04-13,99,2,605,401,436.6,87,5786
13037,2024-09-10,37,11,603,403,119.54,30,4046
13038,2024-10-28,80,15,603,402,151.01,92,544
13039,2023-05-03,35,13,601,402,244.77,40,9759
13040,2022-07-16,61,1,601,402,102.92,18,11499
13041,2024-08-24,39,10,604,400,298.73,14,10383
13042,2023-06-12,16,15,602,401,361.36,61,12597
13043,2022-08-03,64,8,604,403,222.16,16,5070
