sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
59943,2023-07-03,19534,2,295,403,175,1281.08,5699
59944,2022-06-07,4700,2,291,401,101,1478.51,4843
59945,2023-09-06,15858,11,395,402,32,0.0,1
59946,2025-07-28,12349,3,45,403,50,1760.55,3134
59947,2024-10-11,5652,3,61,403,112,1458.36,3999
59948,2023-12-13,15698,3,138,401,24,1486.26,5319
59949,2022-10-10,19114,1,203,401,77,1033.82,2482
59950,2022-10-01,17704,1,123,403,10,1085.24,3061
59951,2022-04-21,161,15,416,401,27,1098.4,1
59952,2023-06-04,3618,11,5,401,59,0.0,1
59953,2022-10-15,9964,1,122,401,87,904.65,5746
59954,2023-01-12,18429,1,14,402,198,1019.28,5304
59955,2025-12-19,14517,15,218,400,160,686.17,1
59956,2024-03-27,2538,2,82,401,3,1468.32,3812
59957,2024-10-11,9444,3,329,402,97,1581.61,3015
59958,2023-10-09,11851,13,115,402,176,1402.62,1
59959,2025-10-20,4776,14,332,401,94,2928.6,1
59960,2023-07-18,7802,3,5,401,180,1540.74,4985
59961,2024-07-29,7962,13,465,400,178,1409.18,1
59962,2022-02-18,1735,1,276,402,158,951.63,3461
59963,2025-07-09,3640,3,258,400,108,1561.97,2340
59964,2025-03-01,17746,2,152,401,39,1295.83,4923
59965,2024-12-12,11167,11,394,401,125,0.0,1
59966,2022-08-07,11340,12,362,401,72,593.04,1
59967,2022-02-19,6712,11,302,402,86,0.0,1
59968,2025-06-10,2864,11,302,403,99,0.0,1
59969,2023-10-05,11588,1,491,401,28,1099.17,5307
59970,2025-11-22,17505,15,273,400,7,805.73,1
59971,2022-08-10,6154,3,95,402,127,1431.99,5038
59972,2024-01-21,4326,11,405,401,9,0.0,1
59973,2022-12-30,13736,1,208,401,65,1073.81,4338
59974,2024-08-08,17220,13,411,400,45,1572.32,1
59975,2024-11-26,5384,11,317,403,129,0.0,1
59976,2024-02-11,907,15,269,402,23,967.82,1
59977,2024-10-09,6070,3,253,402,140,1774.25,2465
59978,2023-12-11,5227,11,284,402,113,0.0,1
59979,2023-05-25,15664,3,495,403,137,1734.72,5092
59980,2025-04-16,14846,11,294,403,134,0.0,1
59981,2025-02-07,14164,12,245,402,186,437.91,1
59982,2025-05-07,15360,11,186,401,29,0.0,1
59983,2023-04-05,10355,4,412,400,49,1796.46,16695
59984,2025-07-13,14852,1,149,400,196,964.39,3804
59985,2023-11-21,18703,13,317,400,192,1413.56,1
59986,2024-07-08,16584,3,427,403,52,1487.37,5016
59987,2023-01-26,17780,12,285,400,111,509.51,1
59988,2022-06-16,18289,1,466,401,55,1020.38,4421
59989,2023-12-28,8747,11,185,401,197,0.0,1
59990,2024-02-21,15161,1,207,400,127,991.46,5294
59991,2024-06-29,8892,14,32,403,59,2785.68,1
59992,2023-05-07,2040,12,302,400,146,594.59,1
59993,2023-11-20,12132,15,440,400,107,1199.91,1
59994,2025-06-28,6568,13,46,403,175,1576.8,1
59995,2024-09-06,13190,15,142,403,96,681.17,1
59996,2022-03-06,13500,12,173,403,103,594.71,1
59997,2023-12-12,4811,11,159,403,143,0.0,1
59998,2023-10-29,2626,4,466,402,36,1517.69,12229
59999,2025-02-27,18477,1,77,403,144,928.79,4364
60000,2022-07-10,6793,2,407,401,9,1320.99,5548
60001,2024-09-27,8876,3,485,401,186,1510.89,2396
60002,2025-04-11,17614,3,152,402,112,1415.51,3863
60003,2023-01-25,7772,13,79,402,122,1780.89,1
60004,2025-05-26,14842,3,372,401,162,1648.41,5893
60005,2025-07-16,7703,2,166,401,196,1380.71,3179
60006,2022-08-25,14083,1,46,400,10,1125.68,3239
60007,2022-05-16,3417,11,399,402,75,0.0,1
60008,2023-05-21,9203,1,261,402,48,1066.84,4297
60009,2023-04-22,513,2,139,403,1,1357.0,4623
60010,2023-12-07,19187,2,488,402,183,1454.7,4548
60011,2024-01-18,986,13,265,403,52,1880.41,1
60012,2022-12-15,18547,2,300,403,139,1354.02,4581
60013,2024-06-27,8990,3,485,403,66,1749.84,2175
60014,2023-08-22,8253,12,212,400,89,411.28,1
60015,2022-08-03,2868,12,6,402,48,546.18,1
60016,2022-01-19,5715,14,229,402,139,2542.46,1
60017,2023-05-19,7230,1,70,402,86,963.65,5277
60018,2025-01-25,8030,2,288,402,48,1271.43,3352
60019,2023-03-09,18190,1,244,400,189,1115.64,2195
60020,2025-01-13,9044,1,500,403,89,1068.62,5260
60021,2022-07-08,12577,3,441,401,99,1522.87,3274
60022,2023-06-23,9472,2,354,400,6,1497.31,4153
60023,2025-01-18,2848,2,47,402,62,1463.76,4111
60024,2025-10-20,19494,3,73,400,108,1697.18,4297
60025,2024-08-23,8721,1,165,401,116,1099.77,4392
60026,2025-04-11,13622,1,303,401,35,1095.39,2036
60027,2023-05-01,8884,1,66,403,125,927.35,3570
60028,2023-01-09,19497,13,340,403,119,1453.14,1
60029,2025-12-09,3051,3,447,401,22,1587.33,5577
60030,2022-08-19,1061,1,283,401,41,1070.32,3854
60031,2025-07-06,7676,1,427,400,112,1103.11,3177
60032,2024-04-14,13573,12,366,401,186,519.9,1
60033,2025-10-12,15949,1,209,401,69,919.2,2466
60034,2024-10-28,13390,2,279,400,25,1404.35,3722
60035,2023-08-08,13211,2,224,401,128,1211.49,4235
60036,2022-01-22,14612,3,82,403,184,1529.09,2026
60037,2023-05-16,9197,3,62,401,57,1776.74,2346
60038,2023-07-18,16084,15,311,401,142,773.59,1
60039,2022-04-23,16875,12,403,402,184,497.75,1
60040,2022-02-06,8203,11,134,402,23,0.0,1
60041,2025-09-11,14099,14,99,401,176,2745.75,1
60042,2023-11-20,770,11,67,402,131,0.0,1
60043,2023-11-01,8934,12,350,400,79,529.73,1
60044,2022-09-12,15347,11,420,402,57,0.0,1
60045,2025-02-09,10674,2,296,402,48,1394.78,3337
60046,2023-02-23,11106,1,343,400,164,1066.55,2251
60047,2023-08-07,6222,1,334,402,168,1025.97,4371
60048,2022-05-26,14070,11,85,401,20,0.0,1
60049,2025-02-08,2591,3,205,403,120,1768.3,4849
60050,2025-03-31,18462,3,229,401,183,1734.87,4689
60051,2022-03-09,722,1,37,402,184,1192.48,3601
60052,2025-08-04,11283,1,28,403,176,941.73,5697
60053,2025-02-06,11689,1,483,401,94,972.13,3934
60054,2023-03-07,14818,15,486,401,54,1144.39,1
60055,2023-09-29,12482,2,401,400,119,1334.94,2675
60056,2022-07-29,8372,1,449,403,49,948.53,5946
60057,2022-11-25,19815,12,213,400,26,534.51,1
60058,2022-12-26,11014,2,216,403,128,1485.48,4053
60059,2022-01-06,8695,2,160,400,175,1397.74,5227
60060,2025-11-30,18229,1,339,401,64,954.71,5149
60061,2024-04-21,11287,2,5,403,141,1462.04,3638
60062,2022-05-24,17318,3,79,400,20,1666.42,4581
60063,2022-07-21,19369,5,311,401,62,2056.65,10695
60064,2025-03-07,348,15,292,401,190,882.12,1
60065,2023-03-30,3190,2,243,401,22,1303.72,3207
60066,2025-08-29,13965,1,364,401,83,1137.26,4462
60067,2023-01-24,549,11,177,401,144,0.0,1
60068,2023-12-03,14588,2,157,400,64,1284.24,2035
60069,2024-09-21,19918,13,495,401,138,1617.25,1
60070,2022-03-22,1277,1,407,401,161,990.44,3650
60071,2022-12-17,10894,4,233,403,2,1373.89,13612
60072,2025-10-14,16020,3,482,402,90,1611.48,3217
60073,2023-08-12,9258,12,163,403,32,439.84,1
60074,2024-07-18,2941,2,188,402,37,1217.17,5165
60075,2022-10-04,8405,3,138,400,85,1707.55,5333
60076,2024-04-20,13833,2,249,402,77,1228.87,3841
60077,2024-11-30,5629,2,396,400,147,1426.7,2966
60078,2022-06-14,11417,3,276,401,6,1429.43,4655
60079,2025-08-20,8551,2,69,400,46,1472.37,2948
60080,2022-07-08,2335,1,56,403,131,944.22,5344
60081,2025-07-14,18812,14,416,401,12,2677.85,1
60082,2025-11-04,2239,5,411,403,141,1877.44,16512
60083,2022-01-12,2805,13,267,401,103,1842.71,1
60084,2024-05-07,2075,5,241,402,147,2265.25,16771
60085,2023-06-23,12245,12,422,401,15,545.66,1
60086,2022-09-15,11715,11,397,403,180,0.0,1
60087,2022-05-14,7323,3,444,401,129,1577.43,5775
60088,2023-12-01,10574,14,132,402,151,2402.79,1
60089,2025-07-04,9421,5,177,403,192,2311.28,15058
60090,2022-11-03,19315,11,322,402,41,0.0,1
60091,2025-06-20,1333,3,118,401,35,1701.33,2516
60092,2023-02-08,18379,1,344,403,42,1090.99,3690
60093,2022-10-29,7260,2,349,400,123,1398.75,2441
60094,2023-04-23,7381,3,333,403,149,1626.99,5126
60095,2025-09-30,5322,3,416,403,37,1401.7,5542
60096,2022-12-09,16319,11,381,400,93,0.0,1
60097,2022-01-14,17354,3,320,400,51,1696.71,3255
60098,2023-02-25,17741,4,329,403,84,1724.89,14570
60099,2024-04-09,4582,2,131,402,46,1255.81,5379
60100,2025-08-23,18905,3,468,401,5,1705.05,3021
60101,2023-07-15,11713,1,49,400,78,933.01,2017
60102,2024-06-01,13409,1,399,402,177,972.28,2844
60103,2024-04-01,4655,1,418,401,91,1109.13,5440
60104,2022-07-03,6356,1,234,401,165,938.73,2261
60105,2024-11-06,16635,2,486,400,146,1431.8,5060
60106,2023-09-23,252,14,334,403,132,2927.6,1
60107,2023-05-15,278,3,416,403,166,1451.47,3438
60108,2024-01-29,19068,15,425,401,66,760.34,1
60109,2022-02-13,16458,1,274,402,41,1150.74,3062
60110,2023-10-27,5111,1,432,402,67,1149.48,5163
60111,2023-12-05,2856,3,338,401,159,1692.13,2003
60112,2023-01-09,6042,1,55,402,167,1130.94,3497
60113,2023-09-12,15483,3,451,402,144,1409.59,2463
60114,2024-08-10,3361,4,59,401,15,1743.64,13146
60115,2022-02-05,4298,14,112,401,195,2447.16,1
60116,2022-11-19,15792,12,127,403,5,403.71,1
60117,2022-11-21,10362,15,481,401,41,1125.8,1
60118,2024-12-10,14201,1,133,401,12,1189.35,2463
60119,2023-01-11,9070,3,490,403,126,1457.4,5632
60120,2023-07-31,13499,1,306,400,135,1042.83,3148
60121,2025-06-25,3280,1,116,401,187,1070.53,4757
60122,2025-12-26,18187,1,251,401,174,1068.17,2894
60123,2023-05-25,4517,1,265,400,5,1078.78,4596
60124,2022-12-26,10,2,382,402,180,1222.2,5109
60125,2022-05-16,13442,1,125,402,11,1074.3,3401
60126,2024-05-04,12872,3,21,402,140,1762.82,4073
60127,2022-08-07,1315,5,203,403,38,1858.23,20807
60128,2022-08-28,2117,11,309,402,77,0.0,1
60129,2023-06-26,3142,15,406,402,95,1037.75,1
60130,2022-12-02,8662,15,154,402,171,669.13,1
60131,2022-07-23,2428,2,382,402,173,1452.78,5094
60132,2024-03-28,798,12,409,401,122,466.23,1
60133,2022-07-12,16559,2,332,401,91,1464.92,2490
60134,2022-12-28,14926,3,230,402,192,1791.51,5838
60135,2025-05-22,6682,1,63,401,40,935.72,4446
60136,2025-10-10,10148,11,124,400,8,0.0,1
60137,2024-06-04,18903,2,367,401,55,1283.79,3186
60138,2023-04-23,12555,5,181,401,19,1985.82,19267
60139,2024-03-12,18329,4,156,401,175,1569.92,10980
60140,2024-05-11,4150,12,361,402,28,493.6,1
60141,2025-11-19,10840,3,24,400,167,1736.45,2550
60142,2022-01-06,9856,13,421,402,23,1644.32,1
60143,2023-02-14,15899,1,20,401,121,993.72,4252
60144,2022-04-11,17978,11,155,401,11,0.0,1
60145,2022-05-17,14235,11,373,402,32,0.0,1
60146,2022-01-14,11923,2,368,401,159,1339.03,4981
60147,2025-11-29,11314,3,345,401,168,1773.79,5224
60148,2023-01-28,17323,1,33,401,31,1194.52,4218
60149,2023-09-19,16045,3,315,402,92,1428.38,2736
60150,2025-11-27,2655,1,435,400,87,1104.8,2337
60151,2022-02-08,9501,3,366,402,43,1775.6,3890
60152,2024-10-21,13429,14,160,401,186,2586.41,1
60153,2023-04-07,4434,12,446,403,123,578.06,1
60154,2025-09-01,2542,3,40,400,57,1567.38,2859
60155,2024-12-19,3632,3,417,401,47,1762.92,5726
60156,2023-11-14,8511,2,96,401,175,1217.06,3885
60157,2024-06-09,19357,1,457,401,101,1006.35,4365
60158,2022-02-07,18304,1,286,402,177,1004.32,2680
60159,2023-07-01,13185,2,24,402,87,1480.7,3742
60160,2023-12-11,14831,2,234,402,84,1392.26,5221
60161,2022-11-13,9379,3,149,401,76,1602.43,2318
60162,2023-12-19,14952,1,461,400,181,1055.07,4898
60163,2025-08-08,117,1,222,400,74,1188.96,4615
60164,2022-08-18,9025,3,260,401,64,1790.46,4116
60165,2022-04-22,189,12,176,401,112,491.43,1
60166,2025-05-28,9278,12,138,403,174,447.8,1
60167,2024-07-14,8424,4,145,402,112,1566.54,18022
60168,2025-05-09,10325,1,85,401,98,1099.92,4298
60169,2024-12-02,9479,2,434,401,12,1489.04,2282
60170,2025-10-28,795,5,391,403,152,2228.85,21328
60171,2024-09-13,13423,2,25,403,175,1254.19,4778
60172,2023-07-24,18205,2,335,401,126,1414.23,3373
60173,2025-01-01,5765,4,63,402,44,1212.09,10431
60174,2024-07-18,18549,1,373,403,102,1019.6,4514
60175,2022-06-20,16512,11,172,400,190,0.0,1
60176,2023-02-11,10609,2,358,400,91,1333.48,5227
60177,2024-07-20,14395,4,127,401,170,1511.5,15631
60178,2025-01-11,7079,3,477,401,170,1660.26,5568
60179,2023-02-12,15032,1,296,402,36,952.81,4277
60180,2023-07-16,14930,11,152,402,148,0.0,1
60181,2025-08-11,8091,1,90,401,87,910.19,4326
60182,2023-12-13,13012,1,43,402,109,1068.26,3319
60183,2024-09-06,15615,1,485,400,29,1005.2,2447
60184,2025-04-15,17676,1,420,402,18,1010.53,4251
60185,2025-10-10,11642,2,45,402,121,1333.36,5238
60186,2022-11-28,2218,12,406,403,126,586.43,1
60187,2025-12-18,17239,12,14,403,40,582.92,1
60188,2024-12-25,10246,2,102,401,176,1271.66,5337
60189,2025-06-14,5456,12,375,402,98,449.54,1
60190,2022-11-21,15505,3,207,401,55,1667.47,5055
60191,2024-11-12,621,3,343,403,66,1483.29,3242
60192,2023-12-19,11070,2,315,403,97,1426.86,5534
60193,2022-05-27,17386,2,359,401,197,1482.55,3033
60194,2024-03-14,476,3,116,401,67,1792.77,4424
60195,2023-09-20,2882,1,411,400,163,1059.93,3969
60196,2022-08-24,15905,12,181,400,75,569.43,1
60197,2024-11-24,1312,2,186,400,121,1301.78,5018
60198,2023-12-21,4318,1,410,402,48,982.5,2469
60199,2023-06-14,9380,1,354,402,23,1066.62,3801
60200,2024-06-02,16582,15,42,400,167,1018.7,1
60201,2022-10-23,13816,2,278,401,86,1201.69,5950
60202,2025-03-16,14809,1,323,401,174,954.48,3860
60203,2023-07-23,9770,1,251,400,56,1140.54,3491
60204,2022-10-24,6197,3,482,403,69,1464.76,5158
60205,2022-11-02,7418,4,135,402,187,1239.71,12215
60206,2023-05-21,14032,3,155,401,41,1622.02,2589
60207,2024-05-15,16962,1,238,400,84,1085.53,3910
60208,2025-08-03,16108,2,134,403,90,1423.3,2871
60209,2024-09-22,3468,2,495,401,67,1315.42,5681
60210,2024-05-16,16079,4,393,401,22,1669.56,21629
60211,2023-08-28,4909,14,327,403,177,2753.3,1
60212,2023-02-19,6546,15,357,402,76,818.42,1
60213,2025-10-03,8355,12,44,401,46,462.27,1
60214,2022-01-22,18212,2,465,401,88,1453.19,4011
60215,2024-08-10,1405,1,34,402,168,1138.17,2520
60216,2025-02-23,11728,2,464,403,79,1406.94,5365
60217,2022-06-19,14509,13,425,402,113,1810.36,1
60218,2024-05-23,1358,2,195,401,120,1442.45,4356
60219,2025-09-21,9608,3,328,403,180,1646.37,3025
60220,2023-10-11,18176,2,462,401,44,1243.7,2047
60221,2022-09-24,10911,12,489,400,64,593.14,1
60222,2025-10-08,4282,12,458,402,118,460.97,1
60223,2024-11-02,4556,2,70,401,109,1340.47,4908
60224,2022-12-22,11059,13,304,401,159,1838.11,1
60225,2022-12-11,15631,2,239,400,73,1208.28,4415
60226,2022-04-29,6056,1,17,402,15,1128.26,3960
60227,2025-04-17,13279,2,53,403,70,1313.84,2240
60228,2023-08-01,19618,14,440,401,144,2361.52,1
60229,2022-03-14,18573,1,161,400,10,1033.33,2145
60230,2025-11-05,9513,1,67,401,197,1122.0,5850
60231,2023-05-03,15613,2,246,403,130,1474.95,5196
60232,2023-04-03,3546,5,130,403,94,2124.02,21894
60233,2024-08-20,18930,11,195,401,68,0.0,1
60234,2024-11-30,15142,3,321,401,176,1557.8,4925
60235,2022-03-21,8072,12,459,400,12,415.47,1
60236,2022-05-01,19800,1,263,401,161,1153.13,5922
60237,2023-11-28,7419,2,335,403,200,1439.53,2982
60238,2024-03-28,13768,12,127,400,194,565.25,1
60239,2025-09-30,12418,3,168,403,86,1545.62,3452
60240,2022-07-16,1477,3,279,401,103,1533.17,2773
60241,2022-11-14,14381,13,26,400,159,1816.5,1
60242,2022-11-15,3996,1,292,401,165,1153.93,2351
60243,2022-05-19,13412,1,464,401,187,976.8,3759
60244,2022-11-02,17,3,383,403,111,1661.14,4161
60245,2023-04-27,14625,2,172,402,109,1212.01,5421
60246,2023-12-31,4177,1,166,401,126,1190.84,2475
60247,2025-06-29,15654,2,474,403,9,1331.91,3007
60248,2022-07-18,12425,12,395,403,62,570.85,1
60249,2025-06-12,6663,12,450,400,38,416.96,1
60250,2023-12-19,11599,5,53,400,7,1849.35,15201
60251,2024-12-11,15679,1,342,402,46,901.25,5854
60252,2024-07-02,8713,3,238,400,3,1633.08,4601
60253,2023-10-01,15792,11,239,403,172,0.0,1
60254,2024-03-01,16750,4,162,402,155,1757.28,21613
60255,2022-12-09,11739,1,499,401,33,1097.96,5907
60256,2024-09-07,5248,2,491,401,47,1464.41,3457
60257,2025-01-19,7224,14,3,401,136,2346.32,1
60258,2024-11-25,11447,3,409,401,47,1607.03,4617
60259,2023-10-13,17761,1,312,402,196,1092.33,4349
60260,2024-11-25,3817,11,171,402,89,0.0,1
60261,2025-05-06,19016,11,224,401,28,0.0,1
60262,2025-06-18,6414,4,467,401,64,1388.18,18491
60263,2022-12-17,10194,1,497,401,82,983.97,4583
60264,2023-06-08,4323,15,140,403,197,728.79,1
60265,2024-10-13,17421,1,364,401,193,1134.12,3666
60266,2023-05-05,13422,1,277,403,158,1138.33,2744
60267,2025-05-15,16513,12,9,400,94,527.67,1
60268,2025-02-21,7124,3,238,403,193,1556.94,3591
60269,2025-05-13,14101,13,418,401,157,1774.46,1
60270,2023-08-11,18676,14,65,400,15,2422.63,1
60271,2023-01-14,1814,3,140,401,25,1488.44,2354
60272,2024-06-01,7361,1,291,403,137,1067.11,5458
60273,2022-01-31,1618,2,310,403,87,1212.78,2823
60274,2025-04-24,5086,3,11,401,106,1543.56,5007
60275,2023-11-30,1282,5,94,403,75,1976.47,17665
60276,2025-02-18,6026,1,13,400,23,1042.14,2295
60277,2025-07-19,2603,3,432,403,113,1735.9,2608
60278,2023-07-17,38,3,146,401,49,1786.1,3034
60279,2022-10-24,18698,4,64,401,39,1581.31,12418
60280,2022-03-18,10274,3,313,403,121,1542.32,3366
60281,2024-06-06,12576,2,416,401,77,1451.08,2420
60282,2023-07-22,9624,3,412,402,132,1427.49,2503
60283,2023-03-02,12060,1,380,403,89,1073.11,5636
60284,2023-09-19,12614,2,193,402,189,1477.41,2722
60285,2022-05-09,1087,1,95,401,147,921.25,2041
60286,2022-06-22,9644,3,286,403,128,1423.18,2875
60287,2022-02-04,10008,2,288,402,4,1499.29,5946
60288,2022-07-25,13723,3,487,402,30,1659.2,4138
60289,2025-09-03,5232,2,305,401,159,1422.73,2757
60290,2023-10-13,3246,12,96,403,110,524.94,1
60291,2025-10-02,3116,1,353,403,14,907.86,5966
60292,2023-03-28,2794,12,266,402,158,523.76,1
60293,2023-03-03,8670,1,3,400,145,947.75,4458
60294,2025-01-17,17029,4,65,401,112,1778.09,17027
60295,2024-07-24,18001,1,447,403,34,1024.59,5425
60296,2023-12-24,11211,2,346,403,187,1367.97,2762
60297,2025-08-24,16084,2,342,401,33,1332.98,5746
60298,2024-05-18,12680,2,409,402,7,1356.6,3205
60299,2023-06-16,3455,11,270,401,1,0.0,1
60300,2023-03-09,12641,11,364,402,30,0.0,1
60301,2025-01-18,2173,3,176,402,174,1634.87,2780
60302,2024-12-23,9566,1,30,403,194,910.01,4192
60303,2022-02-05,7937,3,258,400,146,1528.63,5804
60304,2022-05-22,13673,2,399,401,21,1359.32,2406
60305,2024-07-03,265,2,118,401,40,1221.33,4416
60306,2022-01-01,487,3,485,403,84,1639.12,2462
60307,2022-12-23,1721,11,244,401,48,0.0,1
60308,2024-12-10,4049,2,43,400,169,1414.38,4634
60309,2025-12-23,3645,11,496,401,164,0.0,1
60310,2022-04-04,3566,11,129,400,145,0.0,1
60311,2025-02-07,16596,12,500,403,59,596.28,1
60312,2025-01-30,10775,3,257,403,35,1513.16,5864
60313,2023-03-10,17603,14,88,401,116,2773.1,1
60314,2024-08-24,1926,2,495,402,58,1488.69,2260
60315,2025-02-16,9212,3,498,402,61,1727.09,2723
60316,2025-12-23,6473,3,9,402,6,1731.4,4171
60317,2022-01-10,8932,2,390,401,128,1498.27,4818
60318,2022-10-14,2817,2,269,402,145,1411.8,3808
60319,2024-01-08,4411,11,171,403,167,0.0,1
60320,2024-08-16,9407,11,361,403,56,0.0,1
60321,2022-08-17,6601,1,382,402,24,938.11,5611
60322,2023-02-15,5144,11,153,400,162,0.0,1
60323,2023-05-03,4013,1,394,403,65,996.33,4806
60324,2023-03-20,2051,14,178,401,83,2824.17,1
60325,2022-01-20,543,1,315,402,23,1107.92,4375
60326,2023-03-04,3358,2,297,403,188,1420.17,3576
60327,2022-06-22,1021,11,163,401,182,0.0,1
60328,2025-02-02,18745,2,303,400,80,1301.47,5204
60329,2024-11-03,626,11,453,401,93,0.0,1
60330,2024-11-30,2236,2,258,401,43,1449.83,3560
60331,2023-12-20,7178,3,461,403,136,1799.53,3398
60332,2023-04-03,6778,3,280,403,52,1572.35,2645
60333,2022-01-20,8427,1,170,403,188,1150.0,5502
60334,2024-12-15,17792,11,338,401,66,0.0,1
60335,2024-05-09,11168,14,250,403,93,2797.39,1
60336,2025-03-20,7988,5,54,403,29,2003.83,15256
60337,2022-04-28,2643,2,8,401,5,1271.37,2777
60338,2025-06-10,16701,12,369,400,200,504.59,1
60339,2022-11-14,7736,2,406,403,104,1336.45,5941
60340,2024-06-26,19876,1,26,401,32,1169.19,3819
60341,2024-02-08,15266,11,198,402,43,0.0,1
60342,2022-03-19,12315,15,464,403,87,805.45,1
60343,2024-11-15,12704,2,404,403,193,1480.6,2664
60344,2024-12-25,19966,14,292,401,102,2616.84,1
60345,2023-11-13,8887,12,38,402,48,478.06,1
60346,2023-10-21,9579,2,10,401,176,1498.23,3683
60347,2022-07-12,2083,3,435,403,128,1570.19,2847
60348,2022-11-04,4773,11,387,403,39,0.0,1
60349,2024-12-13,102,13,208,401,35,1799.42,1
60350,2024-10-14,4895,3,497,401,79,1637.32,3035
60351,2025-10-24,1201,11,174,403,124,0.0,1
60352,2025-08-04,4489,3,254,401,182,1659.96,2019
60353,2022-12-23,6022,12,247,403,2,595.04,1
60354,2023-04-16,17327,3,153,402,183,1689.91,2139
60355,2022-10-13,8970,1,46,401,48,983.32,5936
60356,2025-12-25,8454,13,344,401,166,1536.92,1
60357,2025-11-14,6068,12,135,402,169,591.86,1
60358,2023-02-18,15627,2,283,402,63,1468.19,3464
60359,2023-09-05,2808,1,334,402,5,982.19,3062
60360,2024-05-06,19241,4,445,401,158,1631.26,15861
60361,2023-07-30,12976,1,48,402,116,1113.27,3665
60362,2024-06-10,17360,3,433,400,82,1786.57,5631
60363,2023-12-17,15266,3,498,402,177,1516.88,5595
60364,2024-12-15,19365,14,429,401,70,2526.23,1
60365,2022-11-02,14917,5,276,401,137,1928.33,12842
60366,2023-03-22,1126,5,363,401,84,1944.09,22683
60367,2022-03-08,13171,2,402,402,152,1332.27,4839
60368,2024-08-26,19164,1,498,400,44,931.72,4118
60369,2023-02-14,17595,3,450,403,197,1403.5,3515
60370,2024-08-06,7180,13,401,403,193,1680.45,1
60371,2024-08-06,14410,1,409,402,119,1035.48,2500
60372,2023-02-16,14014,11,367,401,18,0.0,1
60373,2024-10-10,17868,2,445,400,71,1307.99,2475
60374,2025-11-28,3370,1,376,401,67,1001.86,4175
60375,2025-12-11,9766,3,40,400,13,1406.88,5644
60376,2022-05-31,3569,13,138,401,104,1470.53,1
60377,2024-04-12,18106,2,261,400,5,1204.56,2349
60378,2022-03-10,19377,14,475,401,52,2672.88,1
60379,2022-06-27,5218,4,348,402,61,1705.59,12897
60380,2025-02-17,9540,2,176,402,141,1291.68,3989
60381,2025-06-18,17895,1,424,403,119,1105.51,3433
60382,2022-12-18,12378,2,457,400,26,1415.77,2028
60383,2025-09-02,5583,15,312,400,51,1092.89,1
60384,2022-06-02,9536,2,390,403,52,1496.32,4719
60385,2023-05-09,2078,2,342,401,113,1371.08,4175
60386,2023-12-16,6323,3,372,401,10,1493.73,4626
60387,2023-11-17,2801,13,118,401,120,1407.05,1
60388,2025-09-23,2885,2,452,401,22,1399.1,3897
60389,2023-02-12,18621,1,381,401,72,1003.62,3799
60390,2024-05-24,15629,3,130,400,106,1600.59,3265
60391,2023-03-25,10524,3,474,402,92,1411.64,2275
60392,2024-01-21,12127,2,493,403,12,1459.29,3486
60393,2023-01-17,4388,3,230,401,170,1714.79,3081
60394,2023-12-28,1816,2,315,400,91,1391.52,3507
60395,2022-08-20,6291,3,404,403,20,1787.25,5869
60396,2024-07-01,12521,3,218,403,172,1415.52,4643
60397,2023-09-02,12327,4,16,402,59,1477.99,21617
60398,2025-08-30,9332,14,173,402,71,2358.92,1
60399,2022-02-27,546,4,420,403,136,1688.05,10198
60400,2025-12-12,18804,3,499,401,190,1400.74,3987
60401,2022-07-26,1970,1,44,403,10,1097.74,2925
60402,2024-06-26,7375,2,235,401,161,1471.75,5906
60403,2023-07-21,3605,2,320,403,171,1446.41,2233
60404,2022-10-14,2486,2,197,401,16,1307.45,5245
60405,2022-12-03,5043,1,401,401,119,1086.05,4993
60406,2023-10-08,10941,2,440,401,152,1413.88,4548
60407,2023-03-31,17215,3,204,401,124,1650.48,4743
60408,2023-06-12,6070,2,253,402,63,1414.53,2545
60409,2025-02-19,1854,13,179,403,108,1737.93,1
60410,2024-11-25,19044,3,296,402,186,1750.59,2541
60411,2022-09-29,10764,4,138,400,122,1537.99,17123
60412,2023-03-11,981,4,351,403,126,1797.41,14976
60413,2023-10-25,8510,12,474,401,172,401.09,1
60414,2023-10-31,1429,3,494,402,172,1618.91,2538
60415,2023-03-28,1932,2,235,401,62,1431.81,5754
60416,2023-11-20,2594,4,122,401,19,1639.8,10021
60417,2025-07-18,14209,12,25,401,100,539.7,1
60418,2023-06-05,5954,12,6,401,130,405.68,1
60419,2023-09-26,11375,14,150,401,58,2364.67,1
60420,2025-12-14,8827,12,402,400,18,440.34,1
60421,2025-08-22,14638,2,123,401,13,1443.36,3832
60422,2023-03-16,6516,3,48,403,134,1733.4,3117
60423,2025-12-26,724,1,411,401,24,1166.71,5667
60424,2022-05-01,14057,2,316,401,103,1399.0,5511
60425,2023-10-16,17889,2,197,401,128,1306.4,5033
60426,2023-03-30,13881,12,139,401,84,445.19,1
60427,2025-03-20,19704,1,394,400,165,1162.28,3892
60428,2023-03-15,14328,2,152,401,50,1464.6,5911
60429,2025-05-08,18512,13,33,401,68,1536.73,1
60430,2025-03-12,3715,1,242,402,170,1070.38,2893
60431,2023-06-20,12437,13,111,401,66,1584.4,1
60432,2024-12-29,11651,12,221,401,70,551.37,1
60433,2022-05-10,3368,2,398,402,47,1277.34,4796
60434,2025-05-06,8318,11,431,403,190,0.0,1
